"브랜드","차종","가격","연식","배기량","주행거리","색상","변속기","연료","선루프","LED헤드램프","어댑티드헤드램프","가죽시트","열선시트.앞좌석.","통풍시트","후방센서","스마트키","네비게이션.순정.","네비게이션.비순정.","전손유무","소유자.이전.횟수","침수유무"
"제네시스","G70 2.0 터보  엘리트",2999,"2019.07",1998,37554,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","팰리세이드 3.8 가솔린 2WD  프레스티지",2950,"2020.04",3778,46235,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV70 2.2 디젤 AWD 스포츠",4490,"2021.07",2151,41888,1,1,2,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G70 3.3 터보 AWD 스포츠 엘리트",2599,"2019.03",3342,60245,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 3.5 터보 AWD 스포츠팩",6190,"2022.06",3470,14000,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","팰리세이드 3.8 가솔린 4WD  캘리그래피",3350,"2021.1",3778,52970,1,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발 2.2 디젤 9인승  노블레스 스페셜",2470,"2018.06",2199,60316,3,1,2,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD 노블레스",3690,"2021.09",1598,48440,2,1,4,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 그랜저 하이브리드 2.4 HEV 익스클루시브",3280,"2020.01",2359,7182,3,1,4,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",5099,"2021.03",2497,40911,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 2.5 터보 5인승",4750,"2021.06",2497,43000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD 5인승",5699,"2020.1",2996,47591,2,1,2,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",5599,"2022.03",2497,8878,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 3.5 터보 AWD",4999,"2021.01",3470,33389,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",4999,"2020.09",2497,31722,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 3.5 터보 AWD  5인승",6490,"2021.01",3470,28477,2,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","쏘렌토 4세대 2.2 디젤 2WD  노블레스",3350,"2021.08",2151,26113,3,1,2,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜",3490,"2019.04",2199,52203,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","EQ900 3.3 터보 AWD 럭셔리",2320,"2016.04",3342,99439,3,1,1,0,0,1,1,0,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",5090,"2021.03",2497,38421,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 뉴 G70 2.0 터보 AWD 스포츠 팩",3750,"2022.02",3342,42208,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV70 2.2 디젤 AWD",3790,"2021.03",2151,66525,3,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처",4770,"2022.05",3470,27649,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV70 2.5 터보 스포츠",5099,"2021.03",2497,15720,2,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","G70 2.0 터보 AWD 슈프림",2799,"2018.06",1998,59814,2,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","G90 1세대 3.8 럭셔리",4650,"2019.1",3778,47550,2,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV70 3.5 터보 AWD 스포츠",4850,"2021.12",3470,56659,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 2.5 터보 5인승",4790,"2021.11",2497,67778,1,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 그랜저 2.5 캘리그래피",2920,"2020.04",2497,50000,1,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 K9 3.8 AWD  베스트 셀렉션 I",4690,"2021.08",3778,40772,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 2.5 터보 AWD 5인승",6099,"2022.01",2497,35646,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD 7인승",6490,"2020.03",2996,57282,2,1,2,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G90 2세대 3.5 터보 AWD",8690,"2022.12",3470,21308,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 3.0 디젤 AWD 5인승",7690,"2023.04",2996,17798,3,1,2,1,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD 노블레스",3570,"2020.06",1598,48593,2,1,4,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G70 2.0 터보 AWD 엘리트",2830,"2020.02",1998,40593,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",5030,"2020.09",2497,18057,2,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 2.5 터보 6인승",5499,"2022.01",2497,58237,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 3.5 터보 AWD  스포츠팩",6790,"2022.02",3470,8060,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",4670,"2020.06",2497,48102,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 3.5 터보 AWD",4400,"2020.06",3470,49878,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 3.5 터보 AWD  5인승",5690,"2020.06",3470,62982,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80 3.5 터보 AWD",5299,"2021.01",3470,60932,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대 3.5 가솔린 9인승  시그니처",3650,"2020.12",3470,7224,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 모하비 3.0 디젤 AWD 프레지던트",2550,"2018.07",2959,65856,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 3.5 터보 AWD",4899,"2021.01",3470,28260,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발 3.3 가솔린 9인승 하이리무진 노블레스 스페셜",2890,"2019.1",3342,50462,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G90 2세대 3.5 터보 AWD",7299,"2022.03",3470,23410,2,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV80 2.5 터보 AWD 5인승",5250,"2020.12",2497,89286,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","더 뉴 카니발 3.3 가솔린 9인승 하이리무진 노블레스 스페셜",3350,"2020.08",3342,40871,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","뉴 에쿠스 3.8  VS380 모던",1490,"2013.1",3778,88634,2,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 그랜저 2.5  르블랑",2780,"2021.12",2497,24509,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","제네시스 BH330 그랜드",379,"2009.04",3342,141000,1,1,1,0,0,0,0,0,0,1,0,1,0,0,"0",0
"기아","올 뉴 모닝 1.0 디럭스 스페셜",379,"2011.02",998,94112,1,1,1,0,0,0,1,0,0,1,0,0,0,0,"0",0
"기아","레이 1.0 럭셔리",439,"2012.01",998,200656,6,1,1,0,0,0,1,1,0,1,0,0,1,0,"0",0
"기아","올 뉴 모닝 1.0 디럭스",669,"2017.02",998,92982,2,1,1,0,0,0,0,0,0,0,0,0,1,0,"0",0
"르노코리아","올 뉴 SM7 2.5 RE 파노라마",519,"2011.09",2495,118966,1,1,1,1,0,0,1,1,1,1,1,1,0,0,"0",0
"르노코리아","QM3 1.5 디젤 RE",519,"2014.05",1461,142000,7,1,2,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","쏠라티 2.5 디젤 15인승 럭셔리",2999,"2016.11",2497,136000,3,2,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"기아","모하비 3.0 디젤 4WD KV300 최고급형",789,"2009.12",2959,199126,1,1,2,1,0,0,1,1,1,1,1,1,0,0,"0",0
"르노코리아","SM7 노바 2.0 LPe",729,"2015.12",1998,130000,1,1,3,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","아반떼MD 1.6 M16 프리미어",479,"2011.07",1591,107625,2,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","올 뉴 쏘울 1.6 디젤 노블레스",959,"2014.11",1582,76873,2,1,2,0,0,1,1,1,0,1,1,1,0,0,"0",0
"르노코리아","뉴 SM5  2.0 LE",279,"2010.01",1998,156290,2,1,1,1,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","LF쏘나타 2.0 LPi 스마트",799,"2017.03",1999,143682,3,1,3,0,0,0,1,0,0,1,0,0,1,0,"0",0
"쉐보레","트랙스 1.4 가솔린 LT 레더 패키지",659,"2014.06",1362,74000,8,1,1,0,0,0,1,1,0,1,0,0,1,0,"0",0
"현대","베라크루즈 3.0 디젤 4WD VXL 프리미엄",839,"2011.03",2959,151061,3,1,2,1,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","올 뉴 모닝 1.0 럭셔리",499,"2014.08",998,71870,9,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","LF쏘나타 하이브리드 2.0 HEV 모던",1259,"2015.04",1999,128420,2,1,4,1,1,0,1,1,0,1,1,1,0,0,"0",0
"기아","K5 2.0 프레스티지",469,"2011.12",1998,150678,2,1,1,0,0,0,1,0,0,1,1,0,1,0,"0",0
"쉐보레","올란도 2.0 디젤 LTZ 프리미엄",249,"2012.12",1998,220000,1,1,2,1,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","더 프레스티지 K7 2.4 프레스티지",489,"2012.03",2359,158904,2,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 아반떼AD 1.6 스마트",1599,"2019.03",1598,18556,1,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"쉐보레","임팔라 2.5 LTZ",679,"2016.03",2457,156000,1,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"르노코리아","QM3 1.5 디젤 RE 시그니처 소닉 레드",699,"2016.04",1461,71880,8,1,2,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","싼타페TM 2.0 디젤 2WD 인스퍼레이션",2450,"2018.07",1995,59777,2,1,2,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","엑센트  위트 1.4 VVT 프리미어",579,"2011.05",1396,71548,2,1,1,1,0,0,1,1,0,1,1,1,0,0,"0",0
"르노코리아","SM6 2.0 PE",599,"2017.04",1997,157077,2,1,1,0,0,0,0,1,0,1,0,0,1,0,"0",0
"쉐보레","스파크 1.0 스트라이프 에디션",239,"2012.04",995,165000,10,1,1,0,0,0,1,1,0,1,0,0,0,0,"0",0
"기아","카니발 4세대 3.5 가솔린 하이리무진",4499,"2021.08",3470,69000,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 K3 1.6 트렌디 스타일",1079,"2018.01",1591,48292,1,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","싼타페DM 2.0 디젤 2WD 프리미엄",859,"2013.11",1995,173237,2,1,2,1,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","NF쏘나타 2.0 LPi 디럭스 기본형",239,"2006.11",1998,139000,2,1,1,0,0,0,1,0,0,0,0,0,0,0,"0",0
"기아","더 뉴 카니발 2.2 디젤 9인승 프레스티지",1780,"2019.05",2199,130360,3,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","스포티지 4세대 1.7 디젤 2WD 노블레스",1350,"2017.02",1685,83505,11,1,2,0,0,0,1,1,1,1,1,0,1,0,"0",0
"기아","K7 프리미어 3.0 LPi   프레스티지",2090,"2019.1",2999,97254,3,1,3,0,1,0,0,0,0,0,0,0,0,0,"0",0
"현대","그랜저HG 300 프라임",549,"2011.09",2999,144000,3,1,1,0,0,0,1,0,1,0,1,1,0,0,"0",0
"기아","K7 프리미어 3.0 LPi   트렌디",2229,"2019.1",2999,78492,2,1,3,0,0,0,0,0,0,0,0,0,0,0,"0",0
"KG모빌리티","코란도 C 2.0 디젤 2WD 클러비",229,"2011.03",1998,142000,1,1,2,1,0,0,1,1,0,0,0,0,0,0,"0",0
"현대","아이오닉5 롱레인지 AWD  프레스티지",3570,"2021.08",111,63964,1,1,5,0,0,0,0,0,0,0,0,0,0,0,"0",0
"GM대우","마티즈 크리에이티브 1.0 재즈 일반형",119,"2009.1",995,189000,4,1,1,0,0,0,0,0,0,1,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",4870,"2022.12",2497,34141,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승 프레스티지",1180,"2015.03",2199,197000,2,1,2,0,0,0,1,1,1,1,1,0,1,0,"0",0
"현대","쏠라티  캠핑카 럭셔리 4인승",7900,"2017.11",2497,29470,2,1,2,0,0,0,1,1,0,0,0,1,0,0,"0",0
"현대","제네시스 BH330 그랜드",359,"2009.09",3342,154000,3,1,1,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","아이오닉5 롱레인지  익스클루시브",2999,"2021.06",111,70000,3,1,5,0,0,0,0,0,0,0,0,0,0,0,"0",0
"르노코리아","QM3 1.5 디젤 LE",429,"2015.01",1461,152000,3,1,2,0,0,0,0,1,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보",4150,"2020.06",2497,99564,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G70  2.2 디젤 AWD 슈프림",2490,"2018.03",2199,77000,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"쉐보레","캡티바 2.0 디젤 2WD  LT",199,"2011.07",2231,156000,2,1,2,1,0,0,1,1,0,1,0,0,1,0,"0",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",3599,"2021.03",2497,102686,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","그랜저HG 300 LPi 프리미엄",680,"2012.06",2999,128383,1,1,3,0,1,0,1,1,1,1,1,0,1,0,"0",0
"기아","더 프레스티지 K7 3.0 LPi 디럭스",390,"2011.04",2999,215713,3,1,3,0,0,0,1,1,0,1,0,0,1,0,"0",0
"현대","포터2 내장탑차",530,"2013.01",2497,103685,2,1,2,0,0,0,1,0,0,1,0,0,0,0,"0",0
"르노코리아","QM3 1.5 디젤 LE",530,"2014.06",1461,133880,5,1,2,0,0,0,0,1,0,1,1,0,1,0,"0",0
"기아","올 뉴 모닝 1.0 스마트",260,"2013.05",998,117521,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"0",0
"쉐보레","말리부 2.0 LTZ 디럭스팩",490,"2011.11",1998,108703,2,1,1,1,0,1,1,0,0,1,1,0,1,0,"0",0
"현대","제네시스 BH330 럭셔리",329,"2009.11",3342,185000,1,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"르노삼성","SM7 뉴 아트 2.3 프레스티지",190,"2009.07",2349,126000,1,1,1,1,0,0,1,1,0,1,0,0,0,0," 4회",0
"제네시스","더 올 뉴 G80 2.5 터보 AWD",3499,"2020.07",2497,132083,3,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","그랜저HG 240 럭셔리",599,"2011.06",2359,113000,2,1,1,0,0,0,1,0,0,1,1,1,0,0,"0",0
"쉐보레","올란도 2.0 디젤 LT 프리미엄",279,"2012.01",1998,168000,1,1,2,0,0,0,1,0,0,1,0,0,0,0,"0",0
"현대","아이오닉5 롱레인지  익스클루시브",3400,"2021.11",111,29148,2,1,5,0,0,0,0,0,0,0,0,0,0,0,"0",0
"KG모빌리티","티볼리 1.6 디젤 2WD TX",579,"2016.03",1597,122000,2,1,2,0,0,0,1,1,0,0,0,0,1,0,"0",0
"현대","그랜저HG 240 럭셔리",519,"2012.02",2359,169000,3,1,1,0,0,0,1,1,0,0,1,1,0,0,"0",0
"현대","제네시스 DH  G330 AWD 프리미엄",1390,"2015.03",3342,167000,1,1,1,1,0,1,1,1,1,1,1,1,0,0," 6회",0
"현대","i40 살룬  2.0 디 스팩",790,"2013.05",1999,133000,4,1,1,1,0,0,1,1,1,1,1,1,0,0," 3회",0
"현대","제네시스  BH380 프레스티지 스페셜",1050,"2013.01",3778,186000,3,1,1,1,1,1,1,1,1,1,1,1,0,0," 8회",0
"현대","제네시스  BH380 로얄 VIP 팩",590,"2008.03",3778,184000,3,1,1,1,1,1,1,1,1,1,1,1,0,0," 23회",0
"현대","제네시스  BH380 로얄 VIP 팩",930,"2011.05",3778,148000,1,1,1,1,1,1,1,1,1,1,1,1,0,0," 4회",0
"기아","더 뉴 K9  3.8 노블레스",1390,"2017.07",3778,213000,3,1,1,0,1,1,1,1,1,1,1,1,0,0," 1회",0
"현대","디 올 뉴 그랜저  3.5 2WD 캘리그래피",5090,"2022.12",3470,2580,2,1,1,1,1,1,1,1,1,1,1,1,0,0," 0회",0
"현대","제네시스  BH330 프리미엄 다이나믹 에디션",1190,"2013.1",3342,110000,3,1,1,1,1,1,1,1,1,1,1,1,0,0," 2회",0
"기아","올 뉴 카렌스  2.0 LPi 7인승 럭셔리",530,"2013.05",1999,220000,2,1,3,0,1,0,1,1,1,1,0,0,0,0," 6회",0
"현대","제네시스  BH330 프리미엄 스페셜 다이나믹 에디션",1390,"2013.07",3342,116000,3,1,1,1,1,1,1,1,1,1,1,1,0,0," 7회",0
"현대","아이오닉5 스탠다드  영업용",2720,"2021.11",111,92564,2,1,5,0,0,0,0,0,0,0,0,0,0,0,"0",0
"르노코리아","QM3 1.5 디젤 RE",439,"2014.05",1461,152000,2,1,2,0,0,0,0,0,0,1,1,1,0,0,"0",0
"현대","제네시스 DH  G330 프리미엄",1890,"2015.05",3342,107738,1,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","YF쏘나타 2.0 VVT Y20 월드컵 스페셜 에디션",269,"2010.09",1998,179000,2,1,1,0,0,0,1,0,0,1,1,0,1,0,"0",0
"르노코리아","뉴 SM3 1.6 LE",179,"2011.06",1598,119000,2,1,1,0,0,0,0,1,0,0,1,0,0,0,"0",0
"현대","스타리아  2.2 디젤 라운지 9인승 4WD 인스퍼레이션",5500,"2021.06",2199,20000,3,1,2,1,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 그랜드스타렉스 2.5 디젤 밴 5인승 모던",1740,"2018.1",2497,101012,4,1,2,0,0,0,1,1,1,1,0,1,0,0,"0",0
"기아","더 뉴 레이 1.0 밴 고급형",830,"2019.07",998,38199,5,1,1,0,0,0,1,0,0,1,0,0,0,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승 럭셔리",800,"2014.11",2199,266051,3,1,2,0,0,0,1,1,0,1,1,0,1,0,"0",0
"기아","더 뉴 쏘렌토 2.0 디젤 4WD 프레스티지",1880,"2019.12",1995,53959,2,1,2,0,1,0,1,1,0,1,1,1,0,0,"0",0
"현대","포터2 냉동탑차",1860,"2019.06",2497,44457,2,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","뉴 투싼ix 2.0 디젤 2WD 스마트 스페셜",1060,"2015.04",1995,99763,1,1,2,0,1,0,1,1,0,1,1,0,1,0,"0",0
"기아","모닝 어반 1.0 스탠다드",860,"2020.07",998,61597,8,1,1,0,0,0,1,1,0,1,1,0,0,0,"0",0
"기아","올 뉴 K7 2.4 프레스티지",1400,"2016.1",2359,99450,2,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","싼타페 더 프라임 2.0 디젤 2WD 프리미엄",1660,"2016.08",1995,94974,1,1,2,1,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","포터2 슈퍼캡 내장탑차 스마트",1900,"2019.12",2497,38663,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","올 뉴 카니발 2.2 디젤 9인승 노블레스",1860,"2015.08",2199,85029,1,1,2,1,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","쏘나타 더 브릴리언트 2.0 모던",780,"2013.04",1999,89981,1,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","그랜저HG 240 모던",1100,"2014.06",2359,97702,1,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"KG모빌리티","베리 뉴 티볼리 1.5 가솔린 2WD V3",1500,"2020.08",1497,41603,8,1,1,0,1,0,1,1,0,1,1,1,0,0,"0",0
"쉐보레","더 뉴 스파크 1.0 프리미어",860,"2019.09",999,46118,3,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","싼타페TM 2.0 디젤 2WD 프레스티지",2450,"2018.11",1995,37790,1,1,2,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","뉴 쏘렌토R 2.0 디젤 2WD TLX",1060,"2013.01",1995,99132,1,1,2,0,1,0,1,1,0,1,1,1,0,0,"0",0
"현대","그랜드스타렉스 2.5 디젤 왜건 11인승 2WD HVX VIP팩",1300,"2015.03",2497,125485,4,1,2,0,0,0,1,1,1,1,0,0,0,0,"0",0
"현대","제네시스 DH G330 모던",1800,"2015.01",3342,51785,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 모닝 1.0 럭셔리",630,"2015.07",998,73324,1,1,1,0,0,0,1,1,0,1,1,0,0,0,"0",0
"기아","K5 2세대 2.0 MX 럭셔리",1300,"2018.01",1999,66707,4,1,1,0,0,0,1,1,0,1,0,0,1,0,"0",0
"현대","그랜드스타렉스 2.5 디젤 왜건 12인승 2WD CVX 프리미엄",760,"2012.06",2497,183591,3,1,2,0,0,0,1,1,1,1,0,0,1,0,"0",0
"기아","봉고3 1.2톤 킹캡 초장축 프레스티지",980,"2018.08",2497,140005,4,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","그랜저HG 240 모던 컬렉션",1480,"2016.12",2359,60781,3,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","아반떼MD 1.6  M16 럭셔리",600,"2012.06",1591,80650,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","YF쏘나타 2.0 CVVL 프라임",600,"2011.11",1998,82131,1,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","올 뉴 모닝 1.0 럭셔리",360,"2011.03",998,141882,8,1,1,0,0,0,1,1,0,1,1,0,0,0,"0",0
"현대","YF쏘나타 2.0 VVT Y20 프리미어 고급형",300,"2010.01",1998,239594,3,1,1,1,0,0,1,0,0,1,1,0,0,0,"0",0
"현대","쏘나타 2.0 프리미엄",1760,"2020.03",1999,72732,1,1,1,0,1,0,1,1,0,1,1,0,0,0,"0",0
"현대","그랜저HG 240 럭셔리",860,"2012.11",2359,85754,3,1,1,1,1,0,1,1,0,1,1,1,0,0,"0",0
"현대","그랜드스타렉스 2.5 디젤 왜건 12인승 2WD CVX 럭셔리",1360,"2014.11",2497,69191,1,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"기아","K9 3.8  프레스티지",739,"2012.07",3778,181000,1,1,1,1,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","뉴 쏘렌토R 2.0 디젤 2WD  럭셔리",679,"2013.11",1995,161000,1,1,2,0,0,0,1,0,0,1,0,0,0,0,"0",0
"현대","포터2 CRDi 슈퍼캡 초장축 SUP 일반형",950,"2017.11",2497,194000,2,1,2,0,0,0,1,1,0,1,0,1,0,0," 3회",0
"르노코리아","QM3 1.5 디젤 LE",459,"2014.05",1461,136000,2,1,2,0,0,0,0,1,0,1,1,1,0,0,"0",0
"제네시스","GV80  3.0 디젤 AWD 7인승",5390,"2020.03",2996,48300,2,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","제네시스 DH G330 AWD 프리미엄",1169,"2014.01",3342,120000,1,1,1,1,0,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 K3  1.6 시그니처",2250,"2021.07",1598,257,4,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","레이 1.0 프레스티지",670,"2012.05",998,129853,5,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","쏘나타 하이브리드 2.0 HEV 프리미엄 밀레니얼",2590,"2021.03",1999,63621,2,1,4,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD",2250,"2018.04",2497,44496,4,1,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"기아","K5 2.0 LPi   트렌디",1990,"2020.06",1999,50575,4,1,3,1,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","K5 2.0  프레스티지",550,"2011.02",1998,172388,2,1,1,1,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","더 뉴 봉고3 킹캡  초장축 GL",1490,"2020.08",2497,67316,2,1,2,0,0,0,1,1,1,1,0,0,1,0,"0",0
"현대","포터2 CRDi 슈퍼캡 초장축 프리미엄",1600,"2021.09",2497,61775,12,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"현대","디 올 뉴 그랜저  2.5 2WD 익스클루시브",4060,"2023.06",2497,2455,2,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","쏘나타 2.0 LPi  스마트",1290,"2019.1",1999,72621,2,1,3,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","코나 1.6 가솔린 터보 2WD 모던 테크",1380,"2018.03",1591,65507,4,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","그랜드스타렉스 2.5 디젤 밴 5인승 2WD  모던",990,"2016.08",2497,184243,2,1,2,0,0,0,1,1,0,1,0,1,0,0,"0",0
"KG모빌리티","뉴 스타일 코란도 C  2.2 디젤 2WD RX ..",780,"2017.06",2157,150590,2,1,2,0,0,0,1,1,1,1,1,0,1,0,"0",0
"현대","포터2 슈퍼캡 내장탑차 스마트",1600,"2018.08",2497,35616,2,1,2,0,0,0,1,1,0,0,0,1,0,0,"0",0
"KG모빌리티","코란도 스포츠 2.0 디젤 4WD CX7 패션",850,"2016.06",1998,159387,1,1,2,0,0,0,1,1,0,0,1,0,1,0,"0",0
"기아","뉴모닝 1.0  SLX 고급형 블랙 프리미엄",200,"2008.05",999,133573,1,1,1,0,0,0,1,1,0,1,0,0,1,0,"0",0
"현대","포터2 CRDi 더블캡 초장축 프리미엄",1720,"2020.05",2497,52006,2,1,2,0,0,0,1,1,1,1,0,0,0,0,"0",0
